Điều_trị dứt_điểm huyết khối tĩnh_mạch chi như_thế_nào ?	treatment
Trước khi tiêm vắc-xin 6 trong 1 cần chuẩn_bị gì cho trẻ ?	method_diagnosis
Thời_tiết nắng_nóng có_thể cho trẻ uống viên sủi vitamin C hay không ?	method_diagnosis
Trẻ 6 tuổi bị táo_bón nặng nên điều_trị thế_nào ?	treatment
Thuốc điều_trị động_kinh có ảnh_hưởng đến khả_năng có con sau_này không ?	method_diagnosis
Ra máu âm_đạo , chỉ_số HCG 7,99 có phải là dấu_hiệu sảy thai sớm ?	method_diagnosis
Người mắc bệnh trào ngược dạ_dày nên dùng thuốc gì ?	treatment
Chỉ_số HBeAg là 36,5 khi điều_trị viêm gan B có ý_nghĩa thế_nào ?	method_diagnosis
Trẻ uống thuốc hạ sốt rồi lạnh tay_chân có nguy_hiểm không ?	severity
3 tháng sau sinh quan_hệ có sao không ?	severity
Bệnh viêm niêm_mạc đại trực_tràng không đặc_hiệu là gì ?	method_diagnosis
Khó thở do suy_nhược_thần_kinh nên uống thuốc gì ?	treatment
Bé trai 3,5 tháng bị sưng tinh_hoàn 1 bên có sao không ?	severity
Đau , sưng tay sau khi tiêm nhầm vắc-xin phải làm_sao ?	treatment
Thường_xuyên run tay là triệu_chứng của bệnh gì ?	method_diagnosis
Trẻ có kinh_nguyệt sớm có nguy_hiểm không ?	severity
Niêm_mạc tử_cung mỏng khó mang thai	method_diagnosis
Bốc_hoả trong người , thi_thoảng khó thở là triệu_chứng bệnh gì ?	method_diagnosis
Trẻ sốt , tiêu_chảy kéo_dài là dấu_hiệu bệnh gì ?	method_diagnosis
Lão_hoá ở người già phải làm_sao ?	treatment
Tăng tiết nước_bọt điều_trị thế_nào ?	treatment
Kẹp clip khi nội_soi dạ_dày có_thể tự tiêu được không ?	method_diagnosis
Điều_trị suy giãn tĩnh_mạch chi dưới hiệu_quả	treatment
Trẻ tiêm phòng cúm về bị sốt cao , ho và chảy nước_mũi	method_diagnosis
Uống nhiều bia rượu nôn ra máu dấu_hiệu bệnh gì ?	method_diagnosis
Trẻ sơ_sinh bị nổi cục cứng ở cổ có nguy_hiểm không ?	severity
Trẻ đang tập đi nhưng bàn_chân không thẳng có bị vấn_đề xương khớp không ?	severity
Nuốt vướng , đau họng có phải dấu_hiệu ung_thư vòm họng không ?	method_diagnosis
Chảy_máu dưới nhện nên làm gì ?	treatment
Trẻ 18 ngày tuổi nên bổ_sung liều_lượng Vitamin_K như_thế_nào ?	treatment
Nồng_độ HCG là 195,4 IU / L liệu đã có_thai chưa ?	method_diagnosis
Hỏi_đáp : Xuất_hiện nhiều vết sọc trên răng có phải bệnh sún răng ở trẻ nhỏ ?	method_diagnosis
Viêm tai giữa chảy mủ điều_trị thế_nào ?	treatment
Sau quan_hệ 3 , 4 ngày đau bụng_dưới râm_ran , hơi tưng_tức có phải dấu_hiệu mang thai không ?	method_diagnosis
Mang thai khi bị suy giáp có nguy_hiểm không ?	severity
Trẻ đổ mồ_hôi đầu có phải thiếu vitamin D không ?	method_diagnosis
Sau quan_hệ 1 tuần dùng thuốc tránh thai có tác_dụng nữa không ?	method_diagnosis
Trẻ đã hạ sốt sau khi uống thuốc nhưng đi phân ngoài có nước có nên đưa bé đi khám không ?	method_diagnosis
Tình_trạng viêm gan B hoạt_động có chỉ_số xét_nghiệm thế_nào ?	method_diagnosis
Triệu_chứng đau thượng_vị kèm theo xuất_hiện đường_dây bên hông là dấu_hiệu nhiễm ký_sinh_trùng ?	method_diagnosis
Tức ngực , khó thở , giật_mình khi ngủ là dấu_hiệu bệnh gì ?	method_diagnosis
Phương_pháp điều_trị đột_quỵ não nào tốt nhất ?	treatment
Trẻ hơn 5 tuổi răng_cửa bị sún vào lợi có nên nhổ không ?	treatment
Bệnh u mạch_máu gan có nguy_hiểm không ?	severity
Cổ_họng như bị chặn lại là dấu_hiệu bệnh_lý gì ?	method_diagnosis
Cơ_thể mệt_mỏi , ớn lạnh có phải do men gan tăng ?	cause
Bị rối_loạn lưỡng_cực phải làm_sao ?	treatment
Có_thể phẫu_thuật đục thuỷ_tinh_thể để_mắt sáng lại bình_thường không ?	treatment
Lên_cơn hen_suyễn gây chết_não tạm_thời do thiếu oxy não có bình_phục được không ?	method_diagnosis
Rối_loạn kinh_nguyệt có được dùng thuốc tránh thai Marvelon ?	method_diagnosis
Ngôi thai cao lỏng là gì , có ảnh_hưởng đến em bé và mẹ không ?	method_diagnosis
Uống thuốc điều_trị viêm tai giữa không khỏi cần phải làm gì ?	treatment
Ngoài vắc-xin 6 trong 1 , trẻ dưới 2 tuổi có_thể tiêm thêm những vắc-xin nào ?	treatment
Bệnh đa hồng_cầu có thuốc chữa và cách điều_trị không ?	treatment
Mất_ngủ , muốn làm đau bản_thân là triệu_chứng của bệnh gì ?	method_diagnosis
Xuất_hiện thêm trứng dái nằm giữa 2 tinh_hoàn có nguy_hiểm không ?	severity
Thường_xuyên ê buốt và chảy_máu chân răng phải làm_sao ?	treatment
Phương_pháp giúp cải_thiện tình_trạng sức_khoẻ ở người nghiện rượu	treatment
Sinh_thiết dưới hướng_dẫn siêu_âm có cho kết_quả chính_xác không ?	method_diagnosis
Có nên đưa trẻ đi xét_nghiệm HP ngay hay không khi trẻ ngậm_nước bọt người_lớn ?	method_diagnosis
nCoV với virus corona là một bệnh hay hai bệnh khác nhau ?	method_diagnosis
Thai 17 tuần đã bị thiếu ối , phải làm thế_nào ?	treatment
Người lúc nóng lúc lạnh có sao không ?	severity
Giãn tĩnh_mạch thừng tinh trái có ảnh_hưởng đến khả_năng sinh_sản không ?	method_diagnosis
Phải làm thế_nào khi âm_đạo có mùi hôi ?	treatment
Bị u mỡ thận có_thể uống sữa Anlene không ?	method_diagnosis
Bé sơ_sinh bị giãn đài bể thận trái 6mm có nguy_hiểm không ?	severity
Mụn sưng to kèm sốt sau khi nặn là bị làm_sao ?	method_diagnosis
Sau sinh thường_xuyên chóng_mặt thì phải làm_sao ?	treatment
Một bên tinh_hoàn sưng đau kèm sốt khi bị quai_bị phải làm_sao ?	treatment
Ù tai lâu ngày là dấu_hiệu của bệnh gì ?	method_diagnosis
Trẻ 5 tuổi lung_lay răng_cửa có_thể nhổ không ?	treatment
Ứ nước khi đặt ống Sonde_JJ trong niệu_quản có sao không ?	severity
Hỏi_đáp : Thường_xuyên mất tập_trung , hay quên là bệnh gì ?	method_diagnosis
Mang thai 27 tuần có chụp MRI khớp gối được không ?	method_diagnosis
Bé 9 tháng nặng 8,2 kg có phải thiếu sắt không ?	method_diagnosis
Vết_thương do mèo cắn bị chảy_máu , sưng tấy và mưng mủ đã khỏi nhưng một thời_gian lại tái_phát là hiện_tượng gì ?	method_diagnosis
Bệnh_nhân đã phẫu_thuật cắt dạ_dày 100% sau 4 năm có uống được sữa không ?	method_diagnosis
Thuốc điều_trị huyết_áp có ảnh_hưởng đến thai_nhi không ?	method_diagnosis
Bé ngạt một bên mũi và thở gấp là bệnh gì , phương_pháp điều_trị ra sao ?	treatment
Lõm ở ngực bé có đáng lo không ?	severity
Tụt lợi , lợi hơi sưng đỏ , chảy_máu chân răng là bị làm_sao ?	method_diagnosis
Trẻ 5 tuổi còn tiêm phòng lao được không ?	method_diagnosis
Thuốc imunoglukan có tăng sức đề_kháng và giảm ho cho trẻ sơ_sinh không ?	method_diagnosis
U tuyến_yên ( kích_thước 12x6 và 3 x 5 ) liệu có phải mổ không ?	method_diagnosis
Có cách nào điều_trị viêm tai giữa mà không cần dùng kháng_sinh không ?	treatment
Bé nổi ban sau sốt , tiêu_chảy là do đâu ?	cause
Bị u tuyến_giáp và tiểu_đường nhẹ có uống được sữa non Alpha_Lipid không ?	method_diagnosis
Ho , khó thở sau điều_trị viêm phổi là do đâu ?	cause
Quan_hệ chưa xuất_tinh có khả_năng mang thai không ?	method_diagnosis
Thai 22 tuần có phá được không ?	method_diagnosis
Thường_xuyên mắc tiểu nhưng tiểu ít , đau bụng_dưới có phải nhiễm_trùng đường tiết_niệu không ?	method_diagnosis
Nguyên_nhân khiến cơ_thể mẩn ngứa trong mùa nắng_nóng	cause
Trẻ bị tay_chân miệng cách_ly bao_lâu ?	method_diagnosis
Buổi chiều bị ớn lạnh , buổi tối người nóng ran là bị làm_sao ?	method_diagnosis
Ớn lạnh , tiêu_chảy sau quan_hệ tình_dục có nguy_cơ nhiễm HIV không ?	method_diagnosis
Làm thế_nào để trẻ sơ_sinh ăn ngon và ngủ sâu giấc hơn ?	treatment
Da dương_vật nổi mụn , có mùi hôi , chảy_máu là dấu_hiệu bệnh_lý gì ?	method_diagnosis
Trẻ 19 tháng mới tiêm mũi sởi quai_bị rubella có sao không ?	severity
Trẻ bú ít hay nôn và rùng_mình có phải dấu_hiệu viêm màng não ?	method_diagnosis
Hỏi_đáp : Đau ngực phải kèm theo nổi hạch là dấu_hiệu bệnh gì ?	method_diagnosis
Bé 10 tuổi có những biểu_hiện của bệnh tự kỷ nhẹ nên xử_lý như_thế_nào ?	treatment
Quan_hệ chưa xuất_tinh và uống thuốc tránh thai khẩn_cấp liệu có_thai không ?	method_diagnosis
Phụ_nữ 40 tuổi thường đau bụng_dưới cảnh_báo điều gì ?	method_diagnosis
Trẻ sơ_sinh có đốt_sống bị lồi ra ở ngang eo có đáng lo không ?	severity
Bị chấn_thương mắt có cần kiêng các loại thức_ăn hay không ?	method_diagnosis
Mức_độ nhiễm tia bức_xạ khi chụp X quang phổi có cao không ?	method_diagnosis
Cách đây 2 năm , bố tôi được chẩn_đoán bị phình động_mạch não nhưng bác_sỹ tư_vấn không điều_trị .	treatment
Mất_ngủ có phải là bệnh ?	method_diagnosis
Thuốc Tenofovir_Alafenamide_Tablets có ảnh_hưởng đến thai_nhi không ?	method_diagnosis
Tiểu mất kiểm_soát kèm ra máu , đau buốt là dấu_hiệu bệnh gì , có nguy_hiểm không ?	severity
Viêm kết_mạc tái_phát điều_trị thế_nào ?	treatment
Nam_giới 32 tuổi bị đau_đầu kèm chảy_máu mũi là bị vấn_đề gì ?	method_diagnosis
Lạm_dụng thuốc giảm đau có dẫn đến đau_đầu , buồn_nôn không ?	method_diagnosis
Hỏi_đáp : Có mấy loại sỏi mật và triệu_chứng nhận_biết sỏi mật ?	method_diagnosis
Chăm_sóc sức_khoẻ tại nhà cho trẻ mắc bệnh Tai - Mũi - Họng như_thế_nào ?	treatment
Bị liệt dây_thần_kinh số VII nhiều năm có_thể mổ chỉnh_hình khuôn_mặt được không ?	treatment
Mặt đỏ rát sau khi bị điện nổ có nguy_hiểm không ?	severity
Đau sau zona thần_kinh có_thể chích Corticosteroid giảm đau được không ?	treatment
Đau bụng_dưới và đau lưng khi đến chu_kỳ kinh_nguyệt	method_diagnosis
Có những cách nào kiểm_tra lại hiệu_quả điều_trị diệt Hp ?	method_diagnosis
Để đặt_vòng tránh thai thành_công cần những yêu_cầu gì ?	method_diagnosis
Nhồi máu não và xuất_huyết não phải điều_trị thế_nào ?	treatment
Phương_pháp điều_trị hẹp niệu_đạo tái_phát dứt_điểm	treatment
Phải làm_sao khi đã tháo que cấy 8 tuần nhưng chưa có kinh lại ?	treatment
Đau khớp xương vùng tai mỗi khi há miệng cảnh_báo bệnh_lý gì ?	method_diagnosis
Đau thượng_vị dạ_dày có nguy_cơ bị ung_thư dạ_dày không ?	method_diagnosis
Cảm lạnh , hắt_hơi , ngạt_mũi có nên dùng thuốc Phaanedol_Plus ?	treatment
Bị viêm kết_mạc có cần đeo kính không ?	method_diagnosis
Tim đập nhanh uống Coenzyme Q10 có được không ?	method_diagnosis
Nổi hạch bên trái gần họng là hạch gì ?	method_diagnosis
Viêm đường tiểu nhẹ khi mang thai phải làm_sao ?	treatment
Có_thể chữa viêm gan B bằng phương_pháp lọc máu không ?	treatment
Đau trên rốn kèm theo đau_đầu là biểu_hiện của bệnh gì ?	method_diagnosis
Lỡ cho trẻ dùng quá liều thuốc hạ sốt thì có cần phải nhập_viện không ?	method_diagnosis
Bé 9 tháng bị bệnh não chất trắng và thiếu men G6PD có can_thiệp điều_trị được không ?	treatment
Đau cổ_họng kéo_dài nên làm gì ?	treatment
Choáng và đau nửa đầu do rò luân nhĩ có nguy_hiểm không ?	severity
Mắc ngoại_thất tâm thu có nên đốt điện_tim và còn phương_pháp nào để chữa không ?	treatment
Hỏi_đáp : Tại_sao 2 bên đầu_gối mỏi và đau sau khi bị viêm màng tuỷ ?	cause
Quan_hệ tình_dục không dùng bao_cao_su có khả_năng mang thai không ?	method_diagnosis
Bị_thương cột_sống trật đốt_sống cần làm gì để hồi_phục sức_khoẻ ?	treatment
Người mắc phình động_mạch , hở van tim 3 lá , tắc mạch_máu não nên điều_trị thế_nào ?	treatment
Người mắc bệnh xơ_cứng bì , xuất_hiện chai cứng ở phổi có nguy_cơ mắc lao_phổi không ?	method_diagnosis
Thai_phụ có tiền_sử viêm gan B khả_năng lây_nhiễm là bao_nhiêu ?	method_diagnosis
Có nên dùng thuốc điều_trị đái_tháo_đường cùng với thực_phẩm chức_năng ?	method_diagnosis
Bé kêu đau bụng vùng thượng_vị là bị sao ?	method_diagnosis
Trẻ bị cúm A sau 4 ngày chỉ còn sốt nhẹ nhưng ho và nôn trớ thì phải làm_sao ?	treatment
Trẻ hay khò_khè , khó ngủ là do đâu ?	cause
Sau điều_trị rối_loạn chuyển_hoá canxi và trào ngược dạ_dày thực_quản vẫn mệt_mỏi , bủn_rủn , tức ngực là do đâu ?	cause
Tổn_thương mắt do teo dây_thần_kinh số 3 có_thể điều_trị không ?	treatment
Có_thể chữa tật nói ngọng cho trẻ lớn không ?	treatment
Mất_ngủ , đau buốt đầu có phải do stress không ?	cause
Kiêng ăn_uống thế_nào trước khi nội_soi dạ_dày gây_mê ?	method_diagnosis
Trẻ bị chảy rỉ mắt sau khi tiêm phòng là bị làm_sao ?	method_diagnosis
Dương_vật bị cong sang phải có nắn thẳng được không ?	method_diagnosis
Hỏi_đáp : Trẻ sốt 39,5 độ có nguy_hiểm không ?	severity
Ghép tế_bào gốc có_điều trị được bệnh liệt chân do chấn_thương cột_sống không ?	treatment
Ra máu khi đang mang thai 5 tuần có nguy_hiểm không ?	severity
Ăn no thường ợ nước_bọt là mắc bệnh gì ?	method_diagnosis
U giác_mạc có phải cắt không ?	method_diagnosis
Bị mất kinh 2 năm có ảnh_hưởng gì hay không ?	severity
Uống thuốc điều_trị viêm dạ_dày , viêm thực_quản trào ngược độ B không khỏi nên làm gì ?	treatment
Bệnh_lý viêm cầu thận mạn có nguy_hiểm không ?	severity
Có các phương_pháp điều_trị ung_thư tuyến_tiền_liệt như_thế_nào thưa bác_sĩ ?	treatment
Có loại thuốc nhỏ mũi nào dành cho bà bầu bị viêm xoang mãn_tính không ?	treatment
Tinh_trùng yếu có_thể trữ lạnh và thụ_thai không ?	method_diagnosis
Khắc_phục rối_loạn nhịp tim như_thế_nào ?	treatment
Sau phẫu_thuật dây_thần_kinh số 5 , cơn đau không thuyên_giảm nên làm gì ?	treatment
Những biến_chứng bệnh tay_chân miệng có_thể gặp là gì ?	method_diagnosis
Cần làm gì khi trẻ 12 tháng tuổi bị tiêm nhầm mũi ngừa sởi ?	treatment
Đau_đầu và nôn có phải dấu_hiệu của hội_chứng thực bào máu ?	method_diagnosis
Đang cho con bú điều_trị sỏi thận như_thế_nào là tốt nhất ?	treatment
Vì sao quan_hệ 3 lần nhưng vẫn không có cảm_giác gì ?	cause
Chụp phim não xuất_hiện màu đen bất_thường	method_diagnosis
Có_thể dùng Melatonin điều_trị bệnh mất_ngủ không ?	treatment
Lưỡi đau , nóng và xuất_hiện nốt nhỏ màu trắng lan rộng là biểu_hiện bệnh gì	method_diagnosis
Người cao_tuổi thường vã mồ_hôi , tay run , ngất_xỉu là dấu_hiệu bệnh gì ?	method_diagnosis
Trẻ 6 tuổi mọc 20 răng có bình_thường không ?	severity
Bệnh_lý hồng_cầu nhỏ bẩm_sinh ở trẻ có chữa khỏi được không ?	treatment
Điều_trị bệnh xơ_gan do rượu bằng phương_pháp ghép tế_bào gốc được không ?	treatment
Viêm họng , ho ra máu , nổi hạch dưới cằm có phải bệnh_lý nghiêm_trọng không ?	method_diagnosis
Sử_dụng thuốc kháng_sinh có ảnh_hưởng đến thai_nhi như_thế_nào ?	method_diagnosis
Có_thể dùng thuốc gì để cải_thiện tình_trạng viêm gan mạn_tính ?	treatment
Như_thế_nào thì được gọi là dậy_thì sớm ở bé trai ?	method_diagnosis
Trẻ sốt cao , thở khò_khè có_thể dùng thuốc gì để khắc_phục ?	treatment
Muốn sinh con nhưng kinh_nguyệt không đều , phải làm_sao ?	treatment
Tim đập nhanh kèm theo đau âm_ỉ ngực là triệu_chứng của bệnh gì ?	method_diagnosis
Thóp trước của bé bị lõm và đập phập_phồng là bị sao ?	method_diagnosis
Hay giật_mình khi ngủ có phải dấu_hiệu bệnh động_kinh không ?	method_diagnosis
Độ lọc cầu thận GFR là 61 ml / phút có được coi suy thận ?	method_diagnosis
Tiểu nhiều , nước_tiểu sậm màu , xuất_tinh sớm có phải biểu_hiện của thận yếu ?	method_diagnosis
Hỏi_đáp : Nổi mẩn ngứa sau 4 tháng sinh mổ có nên dùng thuốc giảm dị_ứng sau sinh ?	treatment
Thời_gian rụng trứng tính như_thế_nào ?	method_diagnosis
Bé 3 tháng có_thể mổ tinh_hoàn ẩn không ?	method_diagnosis
Cho bé 4 tháng tuổi uống BABY DROP D3K2 như_thế_nào là đủ và uống giờ nào thì tốt ?	method_diagnosis
Điều_trị đau răng_hàm bằng thuốc gì ?	treatment
Trẻ đi phân lỏng kèm hạt trắng hay giật_mình và quấy khóc nên làm gì ?	treatment
Tiêm mũi sởi đơn sau 18 tháng tiêm MMR có sao không ?	severity
Lồng_ngực lõm khi thở ở trẻ_em	method_diagnosis
Trẻ bị chó cắn ở mũi nên tiêm vắc-xin phòng dại không ?	treatment
Đi_tiểu nhiều lần kèm chóng_mặt , đau_đầu , buồn_nôn là dấu_hiệu bệnh gì ?	method_diagnosis
Làm_sao để hạn_chế u gan mạch_máu phát_triển ?	treatment
Rò luân nhĩ nên vệ_sinh hàng ngày như_thế_nào ?	treatment
Thường_xuyên đau bụng_dưới phần ngực có sao không ?	severity
Trẻ sơ_sinh 1 tháng tuổi khó ngủ , ngủ không sâu giấc phải làm_sao ?	treatment
Bé 5 tháng biết lật và ngóc đầu nhưng cổ còn yếu liệu có sao không ?	severity
Đau bụng âm_ỉ phần dưới rốn kéo_dài 1 tuần có nguy_hiểm không ?	severity
Kích_thước nang gan hiện_tại là 4x5cm có đáng lo ?	severity
Hỏi_đáp : Bị mất_ngủ , dùng thuốc_mê trước khi ngủ có ảnh_hưởng gì đến sức_khoẻ không ?	severity
Tiểu không tự_chủ , tức ngực , hệ tiêu_hoá không ổn_định là bị sao ?	method_diagnosis
Thường chảy nước_mũi , nghẹt mũi có nguy_cơ mắc Covid không ?	method_diagnosis
U tuỵ mật 0.3 cm có mổ và cắt bỏ được không ?	method_diagnosis
Mang thai 6 tuần chưa có tim thai có nguy_hiểm không ?	severity
Chỉ_số xét_nghiệm máu Cyfra 21-1 cao 4.43 có sao không ?	severity
Bị đau dạ_dày mỗi chu_kỳ kinh_nguyệt , vì sao ?	cause
Trẻ dùng thuốc bổ_sung sắt không cải_thiện chỉ_số HGB nên làm thế_nào ?	treatment
Người bị_động kinh ở giai_đoạn nặng có_thể sống được bao_lâu ?	method_diagnosis
Tức ngực trái có phải hiện_tượng trào ngược dạ_dày ?	method_diagnosis
Trẻ sơ_sinh viêm màng não có để lại di_chứng gì không ?	severity
Trẻ quấy khóc và tự đập đầu có phải biểu_hiện bệnh_lý không ?	method_diagnosis
Giảm tiểu_cầu , thiếu máu có phải do suy tuỷ ?	cause
Thích ngồi một_mình , có suy_nghĩ tự_tử là triệu_chứng của bệnh gì ?	method_diagnosis
Nổi hạch gây đau_nhói ở bụng_dưới , phải làm_sao ?	treatment
Cách chăm_sóc rốn an_toàn cho trẻ sơ_sinh 1 tuần tuổi	method_diagnosis
Đau lưng , buồn_nôn , chóng_mặt sau quan_hệ là dấu_hiệu bệnh gì ?	method_diagnosis
Trẻ sơ_sinh thường vặn mình khi ngủ , chân_tay giật giật do đâu ?	cause
Trẻ bị dị_ứng sữa dê	method_diagnosis
Cắt bỏ toàn_bộ tuyến_giáp còn khả_năng mang thai hay không ?	method_diagnosis
Ho có đờm kèm đau họng có phải dấu_hiệu bệnh ung_thư ?	method_diagnosis
Biến_chứng zona thần_kinh có_thể chữa khỏi không ?	treatment
Trẻ sơ_sinh ho kéo_dài kèm theo nghẹt mũi có nguy_hiểm không ?	severity
Làm thế_nào để điều_trị dứt_điểm hiện_tượng táo_bón khi trẻ bị bệnh đại_tràng dài ?	treatment
Sau uống thuốc tránh thai nhũ hoa đen sậm có sao không ?	severity
Ra máu âm_đạo sau khi làm IUI có phải đã mang thai ?	method_diagnosis
Ra máu và đau bụng sau lấy thai có sao không ?	severity
Ra máu hậu_môn sau 1 tháng cắt trĩ có đáng lo ?	severity
Trường_hợp nào cần cắt bao quy đầu ?	method_diagnosis
Ra máu và quên uống thuốc tránh thai nên làm gì ?	treatment
Kiểm_tra nguy_cơ mắc sốt phát_ban hoặc rubella ?	method_diagnosis
Chụp cộng_hưởng từ có nguy_hiểm không ?	severity
Sản dịch hết lại ra máu và dịch nâu kéo_dài là do đâu ?	cause
Cần làm gì khi rửa mũi cho trẻ sơ_sinh bằng dung_dịch đạm ?	treatment
Hiện_tượng tê nửa mặt ở trẻ có đáng lo ?	severity
Tức ngực khó thở giữa lồng_ngực là dấu_hiệu của bệnh gì ?	method_diagnosis
Trẻ sơ_sinh không có thóp thở có nguy_hiểm không ?	severity
Đọc chỉ_số xét_nghiệm AST , ALT , GGT để đánh_giá chức_năng gan	method_diagnosis
Sưng đau dái_tai là bị bệnh gì ?	method_diagnosis
Thuốc_lá điện_tử với thuốc_lá thông_thường cái nào độc_hại hơn ?	method_diagnosis
Bé 1 tuổi đã cho uống thuốc giảm sốt nhưng vẫn bị sốt cao kèm ho phải làm thế_nào ?	treatment
Hở môi hàm_ếch có di_truyền được không ?	method_diagnosis
Đau dạ_dày có truyền nước được không ?	method_diagnosis
Sau mổ ruột_thừa 10 ngày có cần uống thuốc không ?	treatment
Thường_xuyên buồn_nôn sau khi phẫu_thuật liệu có nguy_hiểm ?	severity
Rong kinh sau khi cấy que tránh thai có sao không ?	severity
Tức ngực , thở nông , ho là dấu_hiệu bệnh gì ?	method_diagnosis
Kết_quả siêu_âm tuyến_giáp cho biết_điều gì ?	method_diagnosis
Kết_quả xét_nghiệm máu như_thế_nào thì có nguy_cơ bị tiểu_đường ?	method_diagnosis
Uống thuốc tránh thai hàng ngày loại cho con bú có nguy_cơ mang thai không ?	method_diagnosis
Viêm xoang có bị chảy_máu cam không ?	method_diagnosis
Chữa_trị bất dung_nạp ở trẻ sơ_sinh là gì ?	treatment
Dấu_hiệu trẻ mắc rối nhiễu Tăng động - Giảm chú_ý	method_diagnosis
Chỉ_số TPSA , FPSA có ý_nghĩa như_thế_nào ?	method_diagnosis
Các phương_pháp kích_thích ăn_uống và hấp_thụ thức_ăn tốt ở trẻ sơ_sinh	method_diagnosis
Đau bao_tử có phải dấu_hiệu của bệnh trào ngược dạ_dày hoặc đại_tràng không ?	method_diagnosis
Chăm_sóc trẻ bị thuỷ_đậu như_thế_nào ?	treatment
Tiểu buốt , đau lưng , thận căng tức_là dấu_hiệu bệnh gì ?	method_diagnosis
Tiên_lượng tình_trạng bệnh ở người mắc ung_thư đại_tràng	method_diagnosis
Đau họng kéo_dài uống thuốc không khỏi phải làm_sao ?	treatment
Làm_sao để cải_thiện tình_trạng ngủ_ngáy to ?	treatment
Trẻ 1 tháng tuổi nhưng rốn chưa khô là do đâu ?	cause
Sử_dụng tế_bào gốc để trị bệnh thoái_hoá đốt_sống cổ và thoát_vị đĩa_đệm được không ?	treatment
Nên sử_dụng thuốc giải_độc gan nào và có_thể lạm_dụng không ?	method_diagnosis
Bệnh viêm màng não và nhiễm_trùng huyết giống và khác nhau như_thế_nào ?	method_diagnosis
Bướu cường_giáp khi mang thai 8 tháng điều_trị thế_nào ?	treatment
Chỉ_số huyết_áp 123/81 có phải cao huyết_áp không ?	method_diagnosis
Bị thiếu máu có nên bổ_sung vitamin B12 không ?	method_diagnosis
