sentence: siêu âm phụ khoa chẩn đoán lâm sàng : tử cung tư thế : ngả trướckích thước : bình thường độ dày niêm mạc entity* tc entity* : khoảng 9.7mm âm vang niêm mạc tử cung không đồng nhất word: tử cung	1
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : tử cung tư thế : ngả trướckích thước : bình thường độ dày niêm mạc entity* tc entity* : khoảng 9.7mm âm vang niêm mạc tử cung không đồng nhất word: tử cung	0
sentence: cổ xương đùi phải : tscore :-1.5z- score : -1.5: giảm entity* mđ entity* xương word: mật độ	1
sentence: cổ xương đùi phải : tscore :-1.5z- score : -1.5: giảm entity* mđ entity* xương word: mật độ	0
sentence: động mạch thận : có 1 thân nuôi , đường kính tại gốc d1#5.7 mm và d2#2.2mm không thấy hẹp entity* đmt entity* word: động mạch thận	1
sentence: động mạch thận : có 1 thân nuôi , đường kính tại gốc d1#5.7 mm và d2#2.2mm không thấy hẹp entity* đmt entity* word: động mạch thận	0
sentence: vùng quanh đầu tụy và vùng rốn gan có các khối hạch , ngấm thuốc cản quang không đồng nhất , có hoại tử trung tâm , hạch lớn nhất có đường kínhtrục ngắn xấp xĩ 27mm , gây chèn ép vào tĩnh mạch cửa và ống mật chủ gây giãn ống mật chủ và entity* đm entity* trong gan word: đường mật	1
sentence: vùng quanh đầu tụy và vùng rốn gan có các khối hạch , ngấm thuốc cản quang không đồng nhất , có hoại tử trung tâm , hạch lớn nhất có đường kínhtrục ngắn xấp xĩ 27mm , gây chèn ép vào tĩnh mạch cửa và ống mật chủ gây giãn ống mật chủ và entity* đm entity* trong gan word: đường mật	0
sentence: ngôi thai : ngôi đầu entity* tlt entity* tính theo hadlock ( ac/bpd/fl/hc ) : khoảng 2897 gr +/- 200 gr tuổi thai theo siêu âm tháng thứ 3: 36 tuần 01 ngày các số đo tương đương : 36 tuần 04 ngày word: trọng lượng thai	1
sentence: ngôi thai : ngôi đầu entity* tlt entity* tính theo hadlock ( ac/bpd/fl/hc ) : khoảng 2897 gr +/- 200 gr tuổi thai theo siêu âm tháng thứ 3: 36 tuần 01 ngày các số đo tương đương : 36 tuần 04 ngày word: trọng lượng thai	0
sentence: thai nhi : lưỡng đỉnh ( bpd ) : khoảng 93 mm chu vi entity* vđ entity* ( hc ) : khoảng 340 mm chu vi vòng bụng ( ac ) : khoảng 315 mm chiều dài xương đùi ( fl ) : khoảng 69 mm cấu trúc tim quan sát rõ 4 buồng word: vòng đầu	1
sentence: thai nhi : lưỡng đỉnh ( bpd ) : khoảng 93 mm chu vi entity* vđ entity* ( hc ) : khoảng 340 mm chu vi vòng bụng ( ac ) : khoảng 315 mm chiều dài xương đùi ( fl ) : khoảng 69 mm cấu trúc tim quan sát rõ 4 buồng word: vòng đầu	0
sentence: bàng quang : thành mỏng , đều , không thấy sỏi , u -tiền liệt tuyến : phì đại nhẹ , vỏ bọc đều , không thấy entity* xl entity* xung quanh tuyến word: xâm lấn	1
sentence: bàng quang : thành mỏng , đều , không thấy sỏi , u -tiền liệt tuyến : phì đại nhẹ , vỏ bọc đều , không thấy entity* xl entity* xung quanh tuyến word: xâm lấn	0
sentence: nước ối : hai buồng ối , buồng ối sâu nhất thai 01 khoảng 61mm , buồng ối sâu nhất thai 02 khoảng 95 mmnhau thai : hai bánh nhau , vị trí nhau bám vùng mặt sau lệch trái tử cung nuôi thai 01, nhau bám vùng mặt sau lệch phải tử cung nuôi thai 02, entity* ct entity* bánh nhau bình thường word: cấu trúc	1
sentence: nước ối : hai buồng ối , buồng ối sâu nhất thai 01 khoảng 61mm , buồng ối sâu nhất thai 02 khoảng 95 mmnhau thai : hai bánh nhau , vị trí nhau bám vùng mặt sau lệch trái tử cung nuôi thai 01, nhau bám vùng mặt sau lệch phải tử cung nuôi thai 02, entity* ct entity* bánh nhau bình thường word: cấu trúc	0
sentence: nhu mô 1/3 giữa có nhân entity* hh entity* kích thước khoảng 4.6 x 2.9 mm word: hỗn hợp	1
sentence: nhu mô 1/3 giữa có nhân entity* hh entity* kích thước khoảng 4.6 x 2.9 mm word: hỗn hợp	0
sentence: các buồng não thất giãn không entity* cđ entity* , tín hiệu dịch não tuỷ bình thường word: cân đối	1
sentence: các buồng não thất giãn không entity* cđ entity* , tín hiệu dịch não tuỷ bình thường word: cân đối	0
sentence: rải rác nhu mô thận có một số nang , nang lớn nhất đk 13mm ođộng entity* mt entity* : có 1 thân nuôi , đường kính tại gốc xấp xĩ4,7mm , thân động mạch xấp xĩ7mm , hẹp tại gốc khoảng 35% đường kính word: mạch thận	1
sentence: rải rác nhu mô thận có một số nang , nang lớn nhất đk 13mm ođộng entity* mt entity* : có 1 thân nuôi , đường kính tại gốc xấp xĩ4,7mm , thân động mạch xấp xĩ7mm , hẹp tại gốc khoảng 35% đường kính word: mạch thận	0
sentence: kết quả đo entity* mđ entity* xương ( bmd ) trên máy osteosys dexxum t : hệ thống đo độ hấp thu tia x hai nguồn năng lượng ( dexa ) cột sống : tscore : - 2, z-score : - 1.7, mức loãng xươngcổ xương đùi trái : tscore : - 2.0, z-score : - 0.6, mức giảm mật độ xươngcổ xương đùi phải : tscore : - 1.8, z-score : - 0.3, mức giảm mật độ xương word: mật độ	1
sentence: kết quả đo entity* mđ entity* xương ( bmd ) trên máy osteosys dexxum t : hệ thống đo độ hấp thu tia x hai nguồn năng lượng ( dexa ) cột sống : tscore : - 2, z-score : - 1.7, mức loãng xươngcổ xương đùi trái : tscore : - 2.0, z-score : - 0.6, mức giảm mật độ xươngcổ xương đùi phải : tscore : - 1.8, z-score : - 0.3, mức giảm mật độ xương word: mật độ	0
sentence: hình ảnh đám mờ có xơ hóa vùng hạ đòn phải và dày tổ chức kẽ vùng đáy phổi hai bên - entity* dv entity* word: dạng viêm	1
sentence: hình ảnh đám mờ có xơ hóa vùng hạ đòn phải và dày tổ chức kẽ vùng đáy phổi hai bên - entity* dv entity* word: dạng viêm	0
sentence: nhịp xoang , ngoại tâm thu nhĩ entity* sl entity* ít word: số lượng	1
sentence: nhịp xoang , ngoại tâm thu nhĩ entity* sl entity* ít word: số lượng	0
sentence: nhịp xoang 70 lần/ phút , trục entity* tg entity* , t (-) v1-v4, nghi thiếu máu cơ tim cục bộ word: trung gian	1
sentence: nhịp xoang 70 lần/ phút , trục entity* tg entity* , t (-) v1-v4, nghi thiếu máu cơ tim cục bộ word: trung gian	0
sentence: vài tổn thương giảm âm entity* xq entity* gân chày sau word: xung quanh	1
sentence: vài tổn thương giảm âm entity* xq entity* gân chày sau word: xung quanh	0
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : vô sinh nữ/ ngày 2 entity* vk entity* tử cung kích thước : bình thường độ dày niêm mạc tử cung : mỏng phần phụ buồng trứng phải : khó quan sát buồng trứng trái : siêu âm nang thứ cấp =1 túi cùng douglas không có dịch . kết luận : siêu âm phụ khoa bình thường word: vòng kinh	1
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : vô sinh nữ/ ngày 2 entity* vk entity* tử cung kích thước : bình thường độ dày niêm mạc tử cung : mỏng phần phụ buồng trứng phải : khó quan sát buồng trứng trái : siêu âm nang thứ cấp =1 túi cùng douglas không có dịch . kết luận : siêu âm phụ khoa bình thường word: vòng kinh	0
sentence: đường mất liên tục cực dưới xương bánh chè phải dạng đường vỡ , entity* dl entity* ít word: di lệch	1
sentence: đường mất liên tục cực dưới xương bánh chè phải dạng đường vỡ , entity* dl entity* ít word: di lệch	0
sentence: phổi trái chưa thấy nốt mờ , có dày nhẹ tổ chức entity* kv entity* đáy word: kẽ vùng	1
sentence: phổi trái chưa thấy nốt mờ , có dày nhẹ tổ chức entity* kv entity* đáy word: kẽ vùng	0
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : tử cung tư thế : ngả trước kích thước từ đáy đến eo khoảng 68 x 53 mm độ dày niêm mạc tử cung : khoảng 24 mm sát entity* đb entity* tử cung có khối tăng âm kích thước khoảng 20 x 19mm , phổ doppler có tín hiệu mạch word: đáy buồng	1
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : tử cung tư thế : ngả trước kích thước từ đáy đến eo khoảng 68 x 53 mm độ dày niêm mạc tử cung : khoảng 24 mm sát entity* đb entity* tử cung có khối tăng âm kích thước khoảng 20 x 19mm , phổ doppler có tín hiệu mạch word: đáy buồng	0
sentence: bàng quang : entity* dt entity* bình thường , thành dày nhẹ , nước tiểu không trong có vẩn âm , không thấy sỏi word: dung tích	1
sentence: bàng quang : entity* dt entity* bình thường , thành dày nhẹ , nước tiểu không trong có vẩn âm , không thấy sỏi word: dung tích	0
sentence: nghi ngờ có hình ảnh mất liên tục ở entity* vx entity* vị trí chỏm xương quaykhông thấy trật khớphình ảnh nốt vôi hóa cạnh lồi cầu ngoài xương cánh tayfindingsuspicin of discontinuousthe crtex bne at head of the radiusno dislocatin of the jointthere is a calcificatin near the lateral epicondyle word: vỏ xương	1
sentence: nghi ngờ có hình ảnh mất liên tục ở entity* vx entity* vị trí chỏm xương quaykhông thấy trật khớphình ảnh nốt vôi hóa cạnh lồi cầu ngoài xương cánh tayfindingsuspicin of discontinuousthe crtex bne at head of the radiusno dislocatin of the jointthere is a calcificatin near the lateral epicondyle word: vỏ xương	0
sentence: cơ entity* nđ entity* phần dài : liên tục , kích thước bình thường , có lớp dịch trong rãnh nhị đầu , dịch dày khoảng 2.1 mm word: nhị đầu	1
sentence: cơ entity* nđ entity* phần dài : liên tục , kích thước bình thường , có lớp dịch trong rãnh nhị đầu , dịch dày khoảng 2.1 mm word: nhị đầu	0
sentence: nhau thai : vị trí nhau bám vùng mặt trước đáy tử cung , dày bánh nhau khoảng 13 mm , entity* ct entity* bánh nhau bình thường word: cấu trúc	1
sentence: nhau thai : vị trí nhau bám vùng mặt trước đáy tử cung , dày bánh nhau khoảng 13 mm , entity* ct entity* bánh nhau bình thường word: cấu trúc	0
sentence: các entity* sc entity* : - sụn chêm trong : tăng tín hiệu bên trong sừng sau , sừng trước và thân sụn chêm trong , không liên quan đến mặt khớp trên và dưới , nghĩ thoái hóa sau chấn thương word: sụn chêm	1
sentence: các entity* sc entity* : - sụn chêm trong : tăng tín hiệu bên trong sừng sau , sừng trước và thân sụn chêm trong , không liên quan đến mặt khớp trên và dưới , nghĩ thoái hóa sau chấn thương word: sụn chêm	0
sentence: không thấy phản ứng entity* mx entity* hay tụ dịch dưới màng xương cẳng chân word: màng xương	1
sentence: không thấy phản ứng entity* mx entity* hay tụ dịch dưới màng xương cẳng chân word: màng xương	0
sentence: ngã 3 phình cảnh : bên phải : có mảng entity* vx entity* vôi hóa nhỏ dài khoảng 5.9 mm , dày khoảng 1.9 mm , chưa gây hẹp lòng mạch có ý nghĩa word: vữa xơ	1
sentence: ngã 3 phình cảnh : bên phải : có mảng entity* vx entity* vôi hóa nhỏ dài khoảng 5.9 mm , dày khoảng 1.9 mm , chưa gây hẹp lòng mạch có ý nghĩa word: vữa xơ	0
sentence: chụp x quang entity* tq entity* dạ dày tá tràng , có thuốc cản quang :- thuốc lưu thông qua thực quản xuống dạ dày tốt word: thực quản	1
sentence: chụp x quang entity* tq entity* dạ dày tá tràng , có thuốc cản quang :- thuốc lưu thông qua thực quản xuống dạ dày tốt word: thực quản	0
sentence: hiện tại không thấy entity* dh entity* nhau cài răng lược word: dấu hiệu	1
sentence: hiện tại không thấy entity* dh entity* nhau cài răng lược word: dấu hiệu	0
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : vô sinh 2 tử cung tư thế : ngả sau kích thước : bình thường độ dày niêm mạc tử cung : khoảng 5.4 mm , entity* bl entity* word: ba lá	1
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : vô sinh 2 tử cung tư thế : ngả sau kích thước : bình thường độ dày niêm mạc tử cung : khoảng 5.4 mm , entity* bl entity* word: ba lá	0
sentence: hình tim không to , dày thành thực quản không đều ở đoạn cổ - ngực , thâm nhiễm mỡ xung quanh , entity* xl entity* vào khí quản , mạch máu lân cận word: xâm lấn	1
sentence: hình tim không to , dày thành thực quản không đều ở đoạn cổ - ngực , thâm nhiễm mỡ xung quanh , entity* xl entity* vào khí quản , mạch máu lân cận word: xâm lấn	0
sentence: giãn nhẹ một số quai ruột non (11-13mm ) , trong lòng chứa dịch , tăng entity* nđ entity* word: nhu động	1
sentence: giãn nhẹ một số quai ruột non (11-13mm ) , trong lòng chứa dịch , tăng entity* nđ entity* word: nhu động	0
sentence: chiều dài cổ tử cung ( đo bằng entity* đb entity* ) khoảng 32 mmmạch rốn : đủ 3 mạch , 02 động mạch , 01 tĩnh mạch word: đường bụng	1
sentence: chiều dài cổ tử cung ( đo bằng entity* đb entity* ) khoảng 32 mmmạch rốn : đủ 3 mạch , 02 động mạch , 01 tĩnh mạch word: đường bụng	0
sentence: nốt đặc xương nhỏ ở xương dưới sụn góc trước trên thân đốt t2 đường kính khoảng 8 mm , mặt dưới thân đốt t9 đường kính khoảng 5mm , và các nốt đặc xương nhỏ đường kính khoảng 3- 4 mm ở chỏm xương cánh tay hai bên , không có phá vỡ vỏ xương hay entity* xl entity* phần mềm - không thấy thay đổi so với phim chụp lần trước word: xâm lấn	1
sentence: nốt đặc xương nhỏ ở xương dưới sụn góc trước trên thân đốt t2 đường kính khoảng 8 mm , mặt dưới thân đốt t9 đường kính khoảng 5mm , và các nốt đặc xương nhỏ đường kính khoảng 3- 4 mm ở chỏm xương cánh tay hai bên , không có phá vỡ vỏ xương hay entity* xl entity* phần mềm - không thấy thay đổi so với phim chụp lần trước word: xâm lấn	0
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : tử cung tư thế : ngả trước trong buồng tử cung có hình ảnh túi trống âm , entity* xq entity* có viền tăng kích thước khoảng 6 x 5 mm , nghi ngờ là túi ối ở giai đoạn sớm word: xung quanh	1
sentence: siêu âm phụ khoa chẩn đoán lâm sàng : tử cung tư thế : ngả trước trong buồng tử cung có hình ảnh túi trống âm , entity* xq entity* có viền tăng kích thước khoảng 6 x 5 mm , nghi ngờ là túi ối ở giai đoạn sớm word: xung quanh	0
sentence: giảm nhẹ entity* bct entity* các đốt sống thắt lưng word: bề cao thân	1
sentence: giảm nhẹ entity* bct entity* các đốt sống thắt lưng word: bề cao thân	0
sentence: một nốt giảm âm ở thùy trên ( ti-rads 5) , kích thước : 5.3mmx7.1mmx6.1mm ( chiều cao lớn hơn chiều rộng ) , bờ một phần không đều , entity* tp entity* dịch đặc word: thành phần	1
sentence: một nốt giảm âm ở thùy trên ( ti-rads 5) , kích thước : 5.3mmx7.1mmx6.1mm ( chiều cao lớn hơn chiều rộng ) , bờ một phần không đều , entity* tp entity* dịch đặc word: thành phần	0
sentence: buồng tử cung có entity* ld entity* mỏng khoảng 4-5 mm , có hình dụng cụ tránh thai vị trí bình thường word: lớp dịch	1
sentence: buồng tử cung có entity* ld entity* mỏng khoảng 4-5 mm , có hình dụng cụ tránh thai vị trí bình thường word: lớp dịch	0
sentence: lách : kích thước bình thường , entity* cd entity* khoảng 84mm , nhu mô ngấm thuốc đều word: chiều dọc	1
sentence: lách : kích thước bình thường , entity* cd entity* khoảng 84mm , nhu mô ngấm thuốc đều word: chiều dọc	0
sentence: thận trái : kích thước bình thường , nhu mô có khối kích thước 23x17 mm , tỷ trọng trước tiêm 39 hu , sau tiêm thấy ngấm thuốc mạnh (140 hu ) ở thì động mạch , thải thuốc ở thì tĩnh mạch và thì muộn ( còn 110 hu ) , entity* rg entity* rõ , đẩy lồi bao thận , chưa thấy xâm lấn vào khoang quanh thận word: ranh giới	1
sentence: thận trái : kích thước bình thường , nhu mô có khối kích thước 23x17 mm , tỷ trọng trước tiêm 39 hu , sau tiêm thấy ngấm thuốc mạnh (140 hu ) ở thì động mạch , thải thuốc ở thì tĩnh mạch và thì muộn ( còn 110 hu ) , entity* rg entity* rõ , đẩy lồi bao thận , chưa thấy xâm lấn vào khoang quanh thận word: ranh giới	0
sentence: hẹp khe entity* kđ entity* - chày trong bên phải , có đặc xương dưới sụn word: khớp đùi	1
sentence: hẹp khe entity* kđ entity* - chày trong bên phải , có đặc xương dưới sụn word: khớp đùi	0
sentence: hiện ảnh được hệ thống động mạch vành trái và phải , một phần hạn chế đánh giá chi tiết do tổn thương entity* vx entity* nhiều lan tỏa ở 3 thân động mạch word: vữa xơ	1
sentence: hiện ảnh được hệ thống động mạch vành trái và phải , một phần hạn chế đánh giá chi tiết do tổn thương entity* vx entity* nhiều lan tỏa ở 3 thân động mạch word: vữa xơ	0
sentence: tiếng việt phổi phải : trường phổi sáng , không thấy tổn thương dạng nốt hay dạng khối , không thấy hình giãn phế quản entity* pn entity* word: phế nang	1
sentence: tiếng việt phổi phải : trường phổi sáng , không thấy tổn thương dạng nốt hay dạng khối , không thấy hình giãn phế quản entity* pn entity* word: phế nang	0
sentence: buồng trứng phải có nang thành mỏng -dịch trong , kích thước khoảng 19x28 mm ( nang entity* sl entity* ) , buồng trứng trái không thấy bất thường word: sinh lý	1
sentence: buồng trứng phải có nang thành mỏng -dịch trong , kích thước khoảng 19x28 mm ( nang entity* sl entity* ) , buồng trứng trái không thấy bất thường word: sinh lý	0
sentence: cử động thai (+) trọng lượng thai tính theo hadlock ( ac/bpd/fl/hc ) : khoảng 2712 gr +/- 200 gr tuổi thai theo ngày đầu entity* kk entity* cuối : 37 tuần 0 ngày các số đo tương đương : 36 tuần 02 ngày word: kỳ kinh	1
sentence: cử động thai (+) trọng lượng thai tính theo hadlock ( ac/bpd/fl/hc ) : khoảng 2712 gr +/- 200 gr tuổi thai theo ngày đầu entity* kk entity* cuối : 37 tuần 0 ngày các số đo tương đương : 36 tuần 02 ngày word: kỳ kinh	0
sentence: vùng entity* hn entity* trái : không thấy hạch to bất thường , có hình ảnh tuyến vú phụ mỏng word: hố nách	1
sentence: vùng entity* hn entity* trái : không thấy hạch to bất thường , có hình ảnh tuyến vú phụ mỏng word: hố nách	0
sentence: nhịp entity* tt entity* :134chu kỳ tháng 1 phút ngôi thai : ngôi chưa cố định trọng lượng thai tính theo hadlock ( ac/bpd/fl/hc ) : khoảng 1162 grtuổi thai theo siêu âm tháng thứ 3: 28 tuần 01 ngày các số đo tương đương : 28 tuần 04 ngày word: tim thai	1
sentence: nhịp entity* tt entity* :134chu kỳ tháng 1 phút ngôi thai : ngôi chưa cố định trọng lượng thai tính theo hadlock ( ac/bpd/fl/hc ) : khoảng 1162 grtuổi thai theo siêu âm tháng thứ 3: 28 tuần 01 ngày các số đo tương đương : 28 tuần 04 ngày word: tim thai	0
sentence: hẹp khoảng 70 % entity* pc entity* phải , tắc hoàn toàn phình cảnh trái word: phình cảnh	1
sentence: hẹp khoảng 70 % entity* pc entity* phải , tắc hoàn toàn phình cảnh trái word: phình cảnh	0
sentence: các lát cắt qua gan entity* gn entity* nốt vôi hóa nhỏ nhu mô gan phải kích thước khoảng 5mm word: ghi nhận	1
sentence: các lát cắt qua gan entity* gn entity* nốt vôi hóa nhỏ nhu mô gan phải kích thước khoảng 5mm word: ghi nhận	0
sentence: tiền liệt tuyến kích thước khoảng 49 x 39 x 39 mm , trọng lượng khoảng 39 gram , nhu mô không đều , entity* rg entity* rõ word: ranh giới	1
sentence: tiền liệt tuyến kích thước khoảng 49 x 39 x 39 mm , trọng lượng khoảng 39 gram , nhu mô không đều , entity* rg entity* rõ word: ranh giới	0
sentence: động mạch mũ : vị trí xuất phát và hướng đi bình thường , thành mạch đoạn động mạch mũ1 có ít xơ vữa mềm gây hẹp khoảng 10% diện tích lòng mạch , không thấy entity* dh entity* tắc lòng mạch hay phình mạch word: dấu hiệu	1
sentence: động mạch mũ : vị trí xuất phát và hướng đi bình thường , thành mạch đoạn động mạch mũ1 có ít xơ vữa mềm gây hẹp khoảng 10% diện tích lòng mạch , không thấy entity* dh entity* tắc lòng mạch hay phình mạch word: dấu hiệu	0
sentence: giảm nhẹ entity* bct entity* đốt sống l1 kèm thoát vị nội xốp nhỏ đĩa đệm d12/l1 vào bờ trên thân đốt l1 word: bề cao thân	1
sentence: giảm nhẹ entity* bct entity* đốt sống l1 kèm thoát vị nội xốp nhỏ đĩa đệm d12/l1 vào bờ trên thân đốt l1 word: bề cao thân	0
sentence: x-quang khớp gối phải + trái thẳng tư thế schuss : - hẹp nhẹ khe entity* kđ entity* - chày trong hai bên , bề mặt khớp còn đều word: khớp đùi	1
sentence: x-quang khớp gối phải + trái thẳng tư thế schuss : - hẹp nhẹ khe entity* kđ entity* - chày trong hai bên , bề mặt khớp còn đều word: khớp đùi	0
sentence: nhu mô 1/3 giữa có nhân hỗn hợp , kích thước khoảng 16.6 x 8.2 mm , gồm entity* pd entity* và phần tăng âm , không có vi vôi hóa , trục lớn sng sng mặt da word: phần dịch	1
sentence: nhu mô 1/3 giữa có nhân hỗn hợp , kích thước khoảng 16.6 x 8.2 mm , gồm entity* pd entity* và phần tăng âm , không có vi vôi hóa , trục lớn sng sng mặt da word: phần dịch	0
sentence: tương ứng vị trí đau trên lâm sàng ( vị trí 11h30 cách núm vú khoảng 4 cm ) có đám ống tuyến giảm âm nhẹ , không tạo khối , kích thước khoảng 11 x 6 mm , xung quanh không thấy entity* pn entity* hay thâm nhiễm mỡ word: phù nề	1
sentence: tương ứng vị trí đau trên lâm sàng ( vị trí 11h30 cách núm vú khoảng 4 cm ) có đám ống tuyến giảm âm nhẹ , không tạo khối , kích thước khoảng 11 x 6 mm , xung quanh không thấy entity* pn entity* hay thâm nhiễm mỡ word: phù nề	0
sentence: vùng 1/4 trên trong tuyến vú phải có khối tỷ trọng tổ chức , bờ thùy múi lớn , giới hạn tương đối rõ , không có dấu hiệu co kéo - xâm lấn mô entity* xq entity* , ngấm thuốc mạnh và không đồng nhất sau tiêm ( không thấy dấu hiệu thải thuốc ) , kích thước khoảng 31x32x28 mm ( cao x ngang x trước-sau ) , không thấy biến đổi da , mô dưới da và lớp mỡ vùng lân cận word: xung quanh	1
sentence: vùng 1/4 trên trong tuyến vú phải có khối tỷ trọng tổ chức , bờ thùy múi lớn , giới hạn tương đối rõ , không có dấu hiệu co kéo - xâm lấn mô entity* xq entity* , ngấm thuốc mạnh và không đồng nhất sau tiêm ( không thấy dấu hiệu thải thuốc ) , kích thước khoảng 31x32x28 mm ( cao x ngang x trước-sau ) , không thấy biến đổi da , mô dưới da và lớp mỡ vùng lân cận word: xung quanh	0
sentence: thần kinh ngồi bên trái : liên tục , nhưng tăng kích thước và tăng tín hiệu trên ảnh stir_3d , t2wfs và pdfs dạng entity* pn entity* , vùng tổn thương thần kinh ngang mức vị trí vùng 1/3 trên và 1/3 giữa , sau đó thần kinh phù nề lan tỏa tới đoạn khoeo ( kích thước thần word: phù nề	1
sentence: thần kinh ngồi bên trái : liên tục , nhưng tăng kích thước và tăng tín hiệu trên ảnh stir_3d , t2wfs và pdfs dạng entity* pn entity* , vùng tổn thương thần kinh ngang mức vị trí vùng 1/3 trên và 1/3 giữa , sau đó thần kinh phù nề lan tỏa tới đoạn khoeo ( kích thước thần word: phù nề	0
sentence: tuyến yên : kích thước # 5x9,5x14,7mm , tín hiệu đồng nhất , không thấy tổn thương nốt ngấm thuốc đối quang từ bất thường trên các entity* cx entity* dynamic tuyến yên và thì muộn word: chuỗi xung	1
sentence: tuyến yên : kích thước # 5x9,5x14,7mm , tín hiệu đồng nhất , không thấy tổn thương nốt ngấm thuốc đối quang từ bất thường trên các entity* cx entity* dynamic tuyến yên và thì muộn word: chuỗi xung	0
sentence: đoạn kẽ bên phải tử cung có hình ảnh giống túi ối , đường kính khoảng 5 mm , trong entity* nn entity* có túi noãn hoàng khoảng 1.6 mm word: nghi ngờ	1
sentence: đoạn kẽ bên phải tử cung có hình ảnh giống túi ối , đường kính khoảng 5 mm , trong entity* nn entity* có túi noãn hoàng khoảng 1.6 mm word: nghi ngờ	0
sentence: túi cùng douglas không có dịch . kết luận : độ dày niêm mạc tử cung : khoảng 11.8 mm doppler tưới máu niêm mạc type i theo dõi entity* nx entity* nhỏ thành trước tử cung word: nhân xơ	1
sentence: túi cùng douglas không có dịch . kết luận : độ dày niêm mạc tử cung : khoảng 11.8 mm doppler tưới máu niêm mạc type i theo dõi entity* nx entity* nhỏ thành trước tử cung word: nhân xơ	0
sentence: trong nhu mô phần còn lại này có nhân đồng âm với nhu mô entity* tg entity* , giới hạn rõ , xấp xĩ 11.8 x 5.8 mm và nang hỗn hợp xấp xĩ 4.5 x 2.3 mm word: tuyến giáp	1
sentence: trong nhu mô phần còn lại này có nhân đồng âm với nhu mô entity* tg entity* , giới hạn rõ , xấp xĩ 11.8 x 5.8 mm và nang hỗn hợp xấp xĩ 4.5 x 2.3 mm word: tuyến giáp	0
sentence: tính theo entity* cs entity* nước ối khoảng 85.9 mm nhau thai : vị trí nhau bám vùng mặt trước tử cung , cấu trúc bánh nhau bình thường word: chỉ số	1
sentence: tính theo entity* cs entity* nước ối khoảng 85.9 mm nhau thai : vị trí nhau bám vùng mặt trước tử cung , cấu trúc bánh nhau bình thường word: chỉ số	0
sentence: có entity* pn entity* thành niệu quản đoạn sỏi , và thâm nhiễm mỡ quanh niệu quản đoạn sỏi word: phù nề	1
sentence: có entity* pn entity* thành niệu quản đoạn sỏi , và thâm nhiễm mỡ quanh niệu quản đoạn sỏi word: phù nề	0
